OBJECTID,Loc_name,Status,Score,Match_type,Match_addr,LongLabel,ShortLabel,Addr_type,Type,PlaceName,Place_addr,Phone,URL,Rank,AddBldg,AddNum,AddNumFrom,AddNumTo,AddRange,Side,StPreDir,StPreType,StName,StType,StDir,BldgType,BldgName,LevelType,LevelName,UnitType,UnitName,SubAddr,StAddr,Block,Sector,Nbrhd,District,City,MetroArea,Subregion,Region,RegionAbbr,Territory,Zone,Postal,PostalExt,Country,LangCode,Distance,X,Y,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ExInfo,ARC_Addres,ARC_Addr_1,ARC_Addr_2,ARC_Neighb,ARC_City,ARC_Subreg,ARC_Region,ARC_Postal,ARC_Post_1,ARC_Countr,County_Num,County_Nam,ESC_Region,ESC_Regi_1,ESC_Regi_2,District_N,District_1,District_T,District_S,District_C,District_2,District_Z,District_3,District_4,District_5,District_6,District_P,District_F,District_E,District_W,District_7,District_8,School_Num,School_Nam,Instructio,Charter_Ty,School_Str,School_Cit,School_Sta,School_Zip,School_Sit,School_S_1,School_S_2,School_S_3,Zip_5,School_Pho,School_Fax,School_Ema,School_Web,School_Pri,Grade_Rang,School_Enr,School_S_4,School_S_5,Performanc,GlobalID,School_Type
4553,World,M,100,A,"413 E 13th St, Houston, Texas, 77008","413 E 13th St, Houston, TX, 77008, USA",413 E 13th St,PointAddress, , ,"413 E 13th St, Houston, Texas, 77008", , ,20, ,413, , , , ,E, ,13th,St, , , , , , , , ,413 E 13th St, , , , ,Houston, ,Harris County,Texas,TX, , ,77008,7021,USA,ENG,0,-95.3928560276,29.7944678412,-95.3928789941,29.7953419899,-95.3938789941,-95.3918789941,29.7943419899,29.7963419899, ,413 E 13TH ST, , , ,HOUSTON, ,TX,77008, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912012,HEIGHTS H S,REGULAR INSTRUCTIONAL, ,413 E 13TH ST,HOUSTON,TX,77008-7021,413 E 13TH ST,HOUSTON,TX,77008-7021,77008,(713) 865-4400,(713) 867-0876,whampton@houstonisd.org,www.houstonisd.org,WENDY L HAMPTON,'09-12,2450,Active, ,https://txschools.gov/schools/101912012/overview,a5b10e43-8797-4c60-baf1-16281fbb6190,
4554,World,M,100,A,"1102 Telephone Rd, Houston, Texas, 77023","1102 Telephone Rd, Houston, TX, 77023, USA",1102 Telephone Rd,PointAddress, , ,"1102 Telephone Rd, Houston, Texas, 77023", , ,20, ,1102, , , , , , ,Telephone,Rd, , , , , , , , ,1102 Telephone Rd, , , , ,Houston, ,Harris County,Texas,TX, , ,77023,3126,USA,ENG,0,-95.3280531873,29.7323884488,-95.3284469691,29.7321830083,-95.3294469691,-95.3274469691,29.7311830083,29.7331830083, ,1102 TELEPHONE RD, , , ,HOUSTON, ,TX,77023, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912013,COMMUNITY SERVICES-SEC,ALTERNATIVE INSTRUCTIONAL, ,1102 TELEPHONE RD,HOUSTON,TX,77023-3126,1102 TELEPHONE RD,HOUSTON,TX,77023-3126,77023,(713) 967-5285,(713) 967-5223,cwilli15@houstonisd.org,www.houstonisd.org,CICELY WILLIAMS,'EE-12,64,Active,29795,https://txschools.gov/schools/101912013/overview,3b7ff682-265b-419a-98fe-c1d154941858,
4555,World,M,100,A,"11625 Martindale Rd, Houston, Texas, 77048","11625 Martindale Rd, Houston, TX, 77048, USA",11625 Martindale Rd,PointAddress, , ,"11625 Martindale Rd, Houston, Texas, 77048", , ,20, ,11625, , , , , , ,Martindale,Rd, , , , , , , , ,11625 Martindale Rd, , , , ,Houston, ,Harris County,Texas,TX, , ,77048,2005,USA,ENG,0,-95.3239725415,29.6364770129,-95.3220089969,29.6364770129,-95.3230089969,-95.3210089969,29.6354770129,29.6374770129, ,11625 MARTINDALE RD, , , ,HOUSTON, ,TX,77048, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912014,STERLING H S,REGULAR INSTRUCTIONAL, ,11625 MARTINDALE RD,HOUSTON,TX,77048-2099,11625 MARTINDALE RD,HOUSTON,TX,77048-2099,77048,(713) 991-0510,(713) 991-8111,tdavis26@houstonisd.org,www.houstonisd.org,MS TABITHA DAVIS,'09-12,1644,Active, ,https://txschools.gov/schools/101912014/overview,3708aa96-3c85-4858-a67d-f9f4435c3184,
4556,World,M,100,A,"1900 W 34th St, Houston, Texas, 77018","1900 W 34th St, Houston, TX, 77018, USA",1900 W 34th St,PointAddress, , ,"1900 W 34th St, Houston, Texas, 77018", , ,20, ,1900, , , , ,W, ,34th,St, , , , , , , , ,1900 W 34th St, , , , ,Houston, ,Harris County,Texas,TX, , ,77018,6107,USA,ENG,0,-95.4328900089,29.8173275123,-95.4328900089,29.818449011,-95.4338900089,-95.4318900089,29.817449011,29.819449011, ,1900 W 34TH ST, , , ,HOUSTON, ,TX,77018, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912015,WALTRIP H S,REGULAR INSTRUCTIONAL, ,1900 W 34TH ST,HOUSTON,TX,77018-6107,1900 W 34TH ST,HOUSTON,TX,77018-6107,77018,(713) 688-1361,(713) 957-7743,mniggli@houstonisd.org,www.houstonisd.org,MR MICHAEL NIGGLI,'09-12,1853,Active, ,https://txschools.gov/schools/101912015/overview,b53dc392-56d2-4e27-8e85-11bdd57911f6,
4557,World,M,100,A,"4204 Yale St, Houston, Texas, 77018","4204 Yale St, Houston, TX, 77018, USA",4204 Yale St,PointAddress, , ,"4204 Yale St, Houston, Texas, 77018", , ,20, ,4204, , , , , , ,Yale,St, , , , , , , , ,4204 Yale St, , , , ,Houston, ,Harris County,Texas,TX, , ,77018,5942,USA,ENG,0,-95.3995225743,29.824624001,-95.3993440398,29.824624001,-95.4003440398,-95.3983440398,29.823624001,29.825624001, ,4204 YALE ST, , , ,HOUSTON, ,TX,77018, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912016,WASHINGTON B T H S,REGULAR INSTRUCTIONAL, ,4204 YALE ST,HOUSTON,TX,77018-6545,4204 YALE ST,HOUSTON,TX,77018-6545,77018,(713) 696-6600,(713) 696-6657,CPHILLI2@houstonisd.org,www.houstonisd.org,DR CARLOS R PHILLIPS,'09-12,760,Active, ,https://txschools.gov/schools/101912016/overview,44378f13-a0e3-4822-9343-05d8b7e237f7,
4558,World,M,98.82,A,"11911 Chimney Rock Rd, Houston, Texas, 77035","11911 Chimney Rock Rd, Houston, TX, 77035, USA",11911 Chimney Rock Rd,PointAddress, , ,"11911 Chimney Rock Rd, Houston, Texas, 77035", , ,20, ,11911, , , , , , ,Chimney Rock,Rd, , , , , , , , ,11911 Chimney Rock Rd, , , , ,Houston, ,Harris County,Texas,TX, , ,77035,4403,USA,ENG,0,-95.482056828,29.6490828924,-95.4813580287,29.6491040148,-95.4823580287,-95.4803580287,29.6481040148,29.6501040148, ,11911 CHIMNEY ROCK, , , ,HOUSTON, ,TX,77035, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912017,WESTBURY H S,REGULAR INSTRUCTIONAL, ,11911 CHIMNEY ROCK,HOUSTON,TX,77035-4503,11911 CHIMNEY ROCK,HOUSTON,TX,77035-4503,77035,(713) 723-6015,(713) 726-2165,JNIXON@houstonisd.org,www.houstonisd.org,MS JERRI NIXON,'09-12,2393,Active,22463,https://txschools.gov/schools/101912017/overview,abb09394-3017-4522-b59e-c7b9ae053b66,
4559,World,M,98.82,A,"4801 Providence St, Houston, Texas, 77020","4801 Providence St, Houston, TX, 77020, USA",4801 Providence St,PointAddress, , ,"4801 Providence St, Houston, Texas, 77020", , ,20, ,4801, , , , , , ,Providence,St, , , , , , , , ,4801 Providence St, , , , ,Houston, ,Harris County,Texas,TX, , ,77020,7235,USA,ENG,0,-95.3205083848,29.7706346958,-95.3199110065,29.7717479802,-95.3209110065,-95.3189110065,29.7707479802,29.7727479802, ,4801 PROVIDENCE, , , ,HOUSTON, ,TX,77020, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912018,WHEATLEY H S,REGULAR INSTRUCTIONAL, ,4801 PROVIDENCE,HOUSTON,TX,77020-6599,4801 PROVIDENCE,HOUSTON,TX,77020-6599,77020,(713) 671-3900,(713) 671-3951,JWILLI38@houstonisd.org,www.houstonisd.org,MR JOSEPH E WILLIAMS,'09-12,785,Active, ,https://txschools.gov/schools/101912018/overview,8ae53d82-c198-49ea-8a4a-87ab7c2a35d2,
4560,World,M,100,A,"9215 Scott St, Houston, Texas, 77051","9215 Scott St, Houston, TX, 77051, USA",9215 Scott St,PointAddress, , ,"9215 Scott St, Houston, Texas, 77051", , ,20, ,9215, , , , , , ,Scott,St, , , , , , , , ,9215 Scott St, , , , ,Houston, ,Harris County,Texas,TX, , ,77051,3302,USA,ENG,0,-95.3679527228,29.6575566193,-95.3669599701,29.6574339921,-95.3679599701,-95.3659599701,29.6564339921,29.6584339921, ,9215 SCOTT ST, , , ,HOUSTON, ,TX,77051, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912019,WORTHING H S,REGULAR INSTRUCTIONAL, ,9215 SCOTT ST,HOUSTON,TX,77051-3302,9215 SCOTT ST,HOUSTON,TX,77051-3302,77051,(713) 733-3433,(713) 731-5537,EHARE@houstonisd.org,www.houstonisd.org,MR EVERETT HARE,'09-12,830,Active, ,https://txschools.gov/schools/101912019/overview,38a8922b-a92a-49e2-a786-85b981662d04,
4561,World,M,100,A,"3650 Alabama St, Houston, Texas, 77004","3650 Alabama St, Houston, TX, 77004, USA",3650 Alabama St,StreetAddress, , ,"3650 Alabama St, Houston, Texas, 77004", , ,20, ,3650,3698,3608,3608-3698,L, , ,Alabama,St, , , , , , , , ,3650 Alabama St, , ,Greater Third Ward, ,Houston,Houston-Galveston Metro Area,Harris County,Texas,TX, , ,77004,4720,USA,ENG,0,-95.3528587375,29.7242428258,-95.3528587375,29.7242428258,-95.3538587375,-95.3518587375,29.7232428258,29.7252428258, ,3650 ALABAMA ST, , , ,HOUSTON, ,TX,77004, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912020,YATES H S,REGULAR INSTRUCTIONAL, ,3650 ALABAMA ST,HOUSTON,TX,77004-4741,3650 ALABAMA ST,HOUSTON,TX,77004-4741,77004,(713) 748-5400,(713) 746-8206,tguillo1@houstonisd.org,www.houstonisd.org,MS TIFFANY GUILLORY,'09-12,822,Active, ,https://txschools.gov/schools/101912020/overview,24e46b4b-ae71-4536-aae8-8d0b689236d0,
4562,World,M,100,A,"7504 Bissonnet St, Houston, Texas, 77074","7504 Bissonnet St, Houston, TX, 77074, USA",7504 Bissonnet St,PointAddress, , ,"7504 Bissonnet St, Houston, Texas, 77074", , ,20, ,7504, , , , , , ,Bissonnet,St, , , , , , , , ,7504 Bissonnet St, , , , ,Houston, ,Harris County,Texas,TX, , ,77074,5502,USA,ENG,0,-95.5146446617,29.6838732807,-95.5151129586,29.6846149953,-95.5161129586,-95.5141129586,29.6836149953,29.6856149953, ,7504 BISSONNET ST, , , ,HOUSTON, ,TX,77074, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912023,SHARPSTOWN H S,REGULAR INSTRUCTIONAL, ,7504 BISSONNET ST,HOUSTON,TX,77074-5502,7504 BISSONNET ST,HOUSTON,TX,77074-5502,77074,(713) 771-7215,(713) 773-6103,ddeleon@houstonisd.org,www.houstonisd.org,MR DANIEL M DE LEON,'09-12,1698,Active, ,https://txschools.gov/schools/101912023/overview,e1293882-57ed-486e-b572-c40aff2688d1,
4563,World,M,98.82,A,"4141 Costa Rica Rd, Houston, Texas, 77092","4141 Costa Rica Rd, Houston, TX, 77092, USA",4141 Costa Rica Rd,PointAddress, , ,"4141 Costa Rica Rd, Houston, Texas, 77092", , ,20, ,4141, , , , , , ,Costa Rica,Rd, , , , , , , , ,4141 Costa Rica Rd, , , , ,Houston, ,Harris County,Texas,TX, , ,77092,5502,USA,ENG,0,-95.4698246976,29.829704482,-95.4709949789,29.8292029928,-95.4719949789,-95.4699949789,29.8282029928,29.8302029928, ,4141 COSTA RICA, , , ,HOUSTON, ,TX,77092, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912024,SCARBOROUGH H S,REGULAR INSTRUCTIONAL, ,4141 COSTA RICA,HOUSTON,TX,77092-5202,4141 COSTA RICA,HOUSTON,TX,77092-5202,77092,(713) 613-2200,(713) 613-2205,lrincon1@houstonisd.org,www.houstonisd.org,MS LILLY RINCON,'09-12,731,Active, ,https://txschools.gov/schools/101912024/overview,d1a3afa6-ff54-4a7a-9aea-73788bfbb232,
4564,World,M,100,A,"790 Austin St, Houston, Texas, 77002","790 Austin St, Houston, TX, 77002, USA",790 Austin St,PointAddress, , ,"790 Austin St, Houston, Texas, 77002", , ,20, ,790, , , , , , ,Austin,St, , , , , , , , ,790 Austin St, , , , ,Houston, ,Harris County,Texas,TX, , ,77002,3627,USA,ENG,0,-95.3600577243,29.7567075769,-95.360433988,29.7569980099,-95.361433988,-95.359433988,29.7559980099,29.7579980099, ,790 AUSTIN ST, , , ,HOUSTON, ,TX,77002, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912025,KINDER H S FOR PERFORMING AND VISUAL ARTS,REGULAR INSTRUCTIONAL, ,790 AUSTIN ST,HOUSTON,TX,77002,790 AUSTIN ST,HOUSTON,TX,77002,77002,(713) 942-1960,(713) 942-1968,PRIVAS@houstonisd.org,www.houstonisd.org,MS PRISCILLA RIVAS,'09-12,797,Active, ,https://txschools.gov/schools/101912025/overview,3f9bc1ca-3e19-4e19-b209-d4da13e32fc6,
4565,World,M,98.82,A,"2545 Pressler St, Houston, Texas, 77030","2545 Pressler St, Houston, TX, 77030, USA",2545 Pressler St,PointAddress, , ,"2545 Pressler St, Houston, Texas, 77030", , ,20, ,2545, , , , , , ,Pressler,St, , , , , , , , ,2545 Pressler St, , , , ,Houston, ,Harris County,Texas,TX, , ,77030,3713,USA,ENG,0,-95.4074850471,29.7049237181,-95.4073660241,29.7050020051,-95.4083660241,-95.4063660241,29.7040020051,29.7060020051, ,2545 PRESSLER, , , ,HOUSTON, ,TX,77030, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912026,DEBAKEY H S FOR HEALTH PROF,REGULAR INSTRUCTIONAL, ,2545 PRESSLER,HOUSTON,TX,77030-3713,2545 PRESSLER,HOUSTON,TX,77030-3713,77030,(713) 741-2410,(713) 746-5211,aperry1@houstonisd.org,www.houstonisd.org,MS AGNES E PERRY,'09-12,939,Active, ,https://txschools.gov/schools/101912026/overview,5b8df714-e60f-42d2-8c92-77a5a0ec90ce,
4566,World,M,98.82,A,"8501 Howard Dr, Houston, Texas, 77017","8501 Howard Dr, Houston, TX, 77017, USA",8501 Howard Dr,PointAddress, , ,"8501 Howard Dr, Houston, Texas, 77017", , ,20, ,8501, , , , , , ,Howard,Dr, , , , , , , , ,8501 Howard Dr, , , , ,Houston, ,Harris County,Texas,TX, , ,77017,3829,USA,ENG,0,-95.2539459314,29.6860124682,-95.2545790166,29.6869069849,-95.2555790166,-95.2535790166,29.6859069849,29.6879069849, ,8501 HOWARD, , , ,HOUSTON, ,TX,77017, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912027,CHAVEZ H S,REGULAR INSTRUCTIONAL, ,8501 HOWARD,HOUSTON,TX,77017-3829,8501 HOWARD,HOUSTON,TX,77017-3829,77017,(713) 495-6950,(713) 495-6988,llanda@houstonisd.org,www.houstonisd.org,MR LUIS LANDA,'09-12,2560,Active,33620,https://txschools.gov/schools/101912027/overview,9522f383-c8de-47ec-9ae7-9b87d142a451,
4567,World,M,98.82,A,"3503 Coyle St, Houston, Texas, 77003","3503 Coyle St, Houston, TX, 77003, USA",3503 Coyle St,StreetAddress, , ,"3503 Coyle St, Houston, Texas, 77003", , ,20, ,3503,3505,3501,3501-3505,R, , ,Coyle,St, , , , , , , , ,3503 Coyle St, , ,Greater Eastwood, ,Houston,Houston-Galveston Metro Area,Harris County,Texas,TX, , ,77003,5501,USA,ENG,0,-95.3472354595,29.7376982545,-95.3472354595,29.7376982545,-95.3482354595,-95.3462354595,29.7366982545,29.7386982545, ,3503 COYLE, , , ,HOUSTON, ,TX,77003, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912034,H S FOR LAW AND JUSTICE,REGULAR INSTRUCTIONAL, ,3503 COYLE,HOUSTON,TX,77003,3503 COYLE,HOUSTON,TX,77003,77003,(713) 867-5100,(713) 802-4600,sgarcia14@houstonisd.org,www.houstonisd.org,MS STACY GARCIA,'09-12,488,Active,29860,https://txschools.gov/schools/101912034/overview,4037261f-6a5b-4140-a751-82ac09ed86f2,
4568,World,M,98.82,A,"14201 Briar Forest Dr, Houston, Texas, 77077","14201 Briar Forest Dr, Houston, TX, 77077, USA",14201 Briar Forest Dr,PointAddress, , ,"14201 Briar Forest Dr, Houston, Texas, 77077", , ,20, ,14201, , , , , , ,Briar Forest,Dr, , , , , , , , ,14201 Briar Forest Dr, , , , ,Houston, ,Harris County,Texas,TX, , ,77077,1806,USA,ENG,0,-95.6376910003,29.7531249839,-95.6376910003,29.7531249839,-95.6386910003,-95.6366910003,29.7521249839,29.7541249839, ,14201 BRIAR FOREST, , , ,HOUSTON, ,TX,77077, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912036,WESTSIDE H S,REGULAR INSTRUCTIONAL, ,14201 BRIAR FOREST,HOUSTON,TX,77077-1806,14201 BRIAR FOREST,HOUSTON,TX,77077-1806,77077,(281) 920-8000,(281) 920-8059,kwittpen@houstonisd.org,www.houstonisd.org,MS KERI WITTPENN,'09-12,2868,Active,33743,https://txschools.gov/schools/101912036/overview,5f115a9c-acd7-493e-a376-b0cd03ace47c,
4569,World,M,100,A,"5840 San Felipe St, Houston, Texas, 77057","5840 San Felipe St, Houston, TX, 77057, USA",5840 San Felipe St,PointAddress, , ,"5840 San Felipe St, Houston, Texas, 77057", , ,20, ,5840, , , , , , ,San Felipe,St, , , , , , , , ,5840 San Felipe St, , , , ,Houston, ,Harris County,Texas,TX, , ,77057,3059,USA,ENG,0,-95.4807044917,29.7501081693,-95.480727961,29.7510140016,-95.481727961,-95.479727961,29.7500140016,29.7520140016, ,5840 SAN FELIPE ST, , , ,HOUSTON, ,TX,77057, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912039,T H ROGERS SCHOOL,REGULAR INSTRUCTIONAL, ,5840 SAN FELIPE ST,HOUSTON,TX,77057-3059,5840 SAN FELIPE ST,HOUSTON,TX,77057-3059,77057,(713) 917-3565,(713) 917-3555,TCHENIER@HOUSTONISD.ORG,www.houstonisd.org,TIFFANY M CHENIER,'EE KG-12,999,Active, ,https://txschools.gov/schools/101912039/overview,295f95fe-e7b3-4409-8d68-e3546b4f3b8b,
4570,World,M,100,A,"4330 Bellfort Blvd, Houston, Texas, 77051","4330 Bellfort Blvd, Houston, TX, 77051, USA",4330 Bellfort Blvd,StreetAddress, , ,"4330 Bellfort Blvd, Houston, Texas, 77051", , ,20, ,4330,4330,4330,4330-4330,R, , ,Bellfort,Blvd, , , , , , , , ,4330 Bellfort Blvd, , ,Sunnyside, ,Houston,Houston-Galveston Metro Area,Harris County,Texas,TX, , ,77051,1802,USA,ENG,0,-95.363924883,29.6693527597,-95.363924883,29.6693527597,-95.364924883,-95.362924883,29.6683527597,29.6703527597, ,4330 BELLFORT BLVD, , , ,HOUSTON, ,TX,77051, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912041,ATTUCKS MIDDLE,REGULAR INSTRUCTIONAL, ,4330 BELLFORT BLVD,HOUSTON,TX,77051-1802,4330 BELLFORT BLVD,HOUSTON,TX,77051-1802,77051,(713) 732-3670,(713) 732-3677,swyllie@houstonisd.org,www.houstonisd.org,MS SHANI WYLLIE,'06-08,461,Active, ,https://txschools.gov/schools/101912041/overview,c7a2a803-7a2b-4b51-aa86-05c6ddab96df,
4571,World,M,98.82,A,"1575 Chantilly Ln, Houston, Texas, 77018","1575 Chantilly Ln, Houston, TX, 77018, USA",1575 Chantilly Ln,PointAddress, , ,"1575 Chantilly Ln, Houston, Texas, 77018", , ,20, ,1575, , , , , , ,Chantilly,Ln, , , , , , , , ,1575 Chantilly Ln, , , , ,Houston, ,Harris County,Texas,TX, , ,77018,4150,USA,ENG,0,-95.4403652416,29.8294660588,-95.4396920071,29.8285479889,-95.4406920071,-95.4386920071,29.8275479889,29.8295479889, ,1575 CHANTILLY, , , ,HOUSTON, ,TX,77018, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912042,BLACK MIDDLE,REGULAR INSTRUCTIONAL, ,1575 CHANTILLY,HOUSTON,TX,77018-4150,1575 CHANTILLY,HOUSTON,TX,77018-4150,77018,(713) 613-2505,(713) 613-2533,rhonore@houstonisd.org,www.houstonisd.org,MS RHONDA HONORE,'06-08,1359,Active, ,https://txschools.gov/schools/101912042/overview,db8c7256-bdd6-4267-8be7-d93d6ffb21d1,
4572,World,M,100,A,"315 Berry Rd, Houston, Texas, 77022","315 Berry Rd, Houston, TX, 77022, USA",315 Berry Rd,PointAddress, , ,"315 Berry Rd, Houston, Texas, 77022", , ,20, ,315, , , , , , ,Berry,Rd, , , , , , , , ,315 Berry Rd, , , , ,Houston, ,Harris County,Texas,TX, , ,77022,3209,USA,ENG,0,-95.3706378654,29.837591811,-95.370651025,29.8386719869,-95.371651025,-95.369651025,29.8376719869,29.8396719869, ,315 BERRY RD, , , ,HOUSTON, ,TX,77022, , ,'101,HARRIS COUNTY,'04,'04,'04,'101912,HOUSTON ISD,INDEPENDENT,4400 W 18TH ST,HOUSTON,TX,77092-8501,4400 W 18TH ST,HOUSTON,TX,77092-8501,(713) 556-6005,(713) 556-6006,HISDSuperintendent@houstonisd.org,www.houstonisd.org,MR MILLARD L HOUSE II,196943,'101912043,BURBANK MIDDLE,REGULAR INSTRUCTIONAL, ,315 BERRY RD,HOUSTON,TX,77022-3209,315 BERRY RD,HOUSTON,TX,77022-3209,77022,(713) 696-2720,(713) 696-2723,dknittle@houstonisd.org,www.houstonisd.org,MR DAVID KNITTLE,'06-08,1504,Active, ,https://txschools.gov/schools/101912043/overview,01f688ea-30ce-4a9e-99db-6ee034074eed,
